pl_name,hostname,disposition,disp_refname,discoverymethod,disc_facility,soltype,pl_refname,st_refname,sy_refname,rastr,decstr,rowupdate,pl_pubdate,releasedate,default_flag,sy_snum,sy_pnum,disc_year,pl_controv_flag,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,ttv_flag,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masslim,st_logg,st_loggerr1,st_loggerr2,st_logglim,ra,dec,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2,flux__sum_values,flux__median,flux__mean,flux__length,flux__standard_deviation,flux__variance,flux__root_mean_square,flux__maximum,flux__absolute_maximum,flux__minimum
K2-150 b,K2-150,CONFIRMED,Hirano et al. 2018,Transit,K2,Published Confirmed,<a refstr=HIRANO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..127H/abstract target=ref>Hirano et al. 2018</a>,<a refstr=HIRANO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..127H/abstract target=ref>Hirano et al. 2018</a>,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,01h13m22.65s,+08d59m14.76s,2018-02-01,2018-03,2018-02-01,1,1.0,1.0,2018.0,0.0,10.59357,0.00084,-0.00084,0.0,2.0,0.27,-0.21,0.0,0.17842805,0.02408779,-0.01873495,0.0,0.0,3499.0,70.0,-70.0,0.0,0.436,0.044,-0.044,0.0,0.457,0.0,4.822,0.043,-0.043,0.0,18.3443908,8.9874328,102.483,0.802,-0.789,15.784,0.286,-0.286,11.249,0.023,-0.023,14.815,0.000543,-0.000543,3485.042849732204,0.9999754428624608,1.0000122954755248,3485.0,0.0008087217616369,6.540308877451741e-07,1.0000126224868946,1.0039558166901266,1.0039558166901266,0.9967968796372196
K2-151 b,K2-151,CONFIRMED,Hirano et al. 2018,Transit,K2,Published Confirmed,<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..277L/abstract target=ref>Livingston et al. 2018</a>,<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..277L/abstract target=ref>Livingston et al. 2018</a>,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,01h17m13.15s,+09d30m04.56s,2018-10-24,2018-12,2018-10-26,1,2.0,1.0,2018.0,0.0,3.835476,0.000266,-0.000256,0.0,1.49,0.08,-0.08,0.0,0.1329289,0.00713712,-0.00713712,0.0,0.0,3695.0,32.0,-32.0,0.0,0.45,0.01,-0.01,0.0,0.47,0.0,4.8,0.01,-0.01,0.0,19.3047733,9.5012663,69.4798,0.1524,-0.1517,14.175,0.067,-0.067,10.117,0.021,-0.021,13.3119,0.000487,-0.000487,3488.0399000620573,1.0000017422962597,1.000011439237975,3488.0,0.0003840759120476,1.4751430621520458e-07,1.000011512994282,1.0018957796015833,1.0018957796015833,0.9981017612439812
K2-152 b,K2-152,CONFIRMED,Hirano et al. 2018,Transit,K2,Published Confirmed,<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...78L/abstract target=ref>Livingston et al. 2018</a>,<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...78L/abstract target=ref>Livingston et al. 2018</a>,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,12h06m31.78s,-05d49m38.75s,2022-03-28,2018-08,2022-03-28,1,1.0,1.0,2018.0,0.0,32.6479,0.01141,-0.01483,0.0,2.29,0.25,-0.24,0.0,0.20430012,0.02230351,-0.02141137,0.0,0.0,4044.0,34.0,-35.0,0.0,0.61,0.01,-0.01,0.0,0.63,0.0,4.67,0.01,-0.01,0.0,181.6324078,-5.8274311,108.449,0.414,-0.411,13.728,0.019,-0.019,10.096,0.021,-0.021,13.0383,0.000522,-0.000522,301.7163781608762,1.0,0.9990608548373384,302.0,0.0034927085162773,1.2199012779676033e-05,0.9990669600587808,1.0031578693375134,1.0031578693375134,0.9927240454523026
K2-153 b,K2-153,CONFIRMED,Hirano et al. 2018,Transit,K2,Published Confirmed,<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...78L/abstract target=ref>Livingston et al. 2018</a>,<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...78L/abstract target=ref>Livingston et al. 2018</a>,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,12h15m14.13s,+02d01m15.16s,2022-03-28,2018-08,2022-03-28,1,1.0,1.0,2018.0,0.0,7.51574,0.00205,-0.0024,0.0,2.0,0.21,-0.18,0.0,0.17842805,0.01873495,-0.01605852,0.0,0.0,3845.0,37.0,-37.0,0.0,0.53,0.01,-0.01,0.0,0.55,0.0,4.73,0.01,-0.01,0.0,183.8088709,2.0208765,143.125,0.915,-0.903,14.96,0.045,-0.045,11.207,0.023,-0.023,14.2706,0.000372,-0.000372,302.2962563885235,1.0001129023874662,1.000980981418952,302.0,0.0020157490849058,4.063244373298791e-06,1.0009830110480504,1.0081140385925451,1.0081140385925451,0.9985241782106552
K2-154 b,K2-154,CONFIRMED,Hirano et al. 2018,Transit,K2,Published Confirmed,<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...78L/abstract target=ref>Livingston et al. 2018</a>,<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...78L/abstract target=ref>Livingston et al. 2018</a>,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,12h36m00.36s,-02d40m10.64s,2022-03-28,2018-08,2022-03-28,1,1.0,2.0,2018.0,0.0,3.67626,0.0003,-0.00031,0.0,1.99,0.21,-0.11,0.0,0.17753591,0.01873495,-0.00981354,0.0,0.0,4097.0,40.0,-45.0,0.0,0.63,0.01,-0.01,0.0,0.65,0.0,4.65,0.01,-0.01,0.0,189.0015173,-2.6696217,129.356,0.445,-0.445,13.861,0.126,-0.126,10.368,0.019,-0.019,13.3173,0.000375,-0.000375,306.4098222234607,1.002064499699995,1.0146020603425852,302.0,0.0381120361069383,0.0014525272962165,1.0153176193426543,1.172271228533193,1.172271228533193,0.9457636911435152
K2-154 c,K2-154,CONFIRMED,Hirano et al. 2018,Transit,K2,Published Confirmed,<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...78L/abstract target=ref>Livingston et al. 2018</a>,<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...78L/abstract target=ref>Livingston et al. 2018</a>,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,12h36m00.36s,-02d40m10.64s,2022-03-28,2018-08,2022-03-28,1,1.0,2.0,2018.0,0.0,7.95486,0.00084,-0.00085,0.0,2.07,0.18,-0.13,0.0,0.18467303,0.01605852,-0.01159782,0.0,0.0,4097.0,40.0,-45.0,0.0,0.63,0.01,-0.01,0.0,0.65,0.0,4.65,0.01,-0.01,0.0,189.0015173,-2.6696217,129.356,0.445,-0.445,13.861,0.126,-0.126,10.368,0.019,-0.019,13.3173,0.000375,-0.000375,306.4098222234607,1.002064499699995,1.0146020603425852,302.0,0.0381120361069383,0.0014525272962165,1.0153176193426543,1.172271228533193,1.172271228533193,0.9457636911435152
K2-155 b,K2-155,CONFIRMED,Hirano et al. 2018,Transit,K2,Published Confirmed,<a refstr=D_IACUTE_EZ_ALONSO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018MNRAS.476L..50D/abstract target=ref>D&iacute;ez Alonso et al. 2018</a>,<a refstr=D_IACUTE_EZ_ALONSO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018MNRAS.476L..50D/abstract target=ref>D&iacute;ez Alonso et al. 2018</a>,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,04h21m52.71s,+21d21m11.75s,2018-04-25,2018-05,2018-04-26,1,1.0,3.0,2018.0,0.0,6.342,0.002,-0.002,0.0,1.8,0.2,-0.1,0.0,0.16058524,0.0178428,-0.0089214,0.0,0.0,4258.0,150.0,-150.0,0.0,0.58,0.06,-0.03,0.0,0.65,0.0,4.6,0.3,-0.3,0.0,65.469614,21.3532633,72.7998,0.2864,-0.2841,12.773,0.114,-0.114,9.496,0.017,-0.017,12.2528,0.00023,-0.00023,3617.9726703803217,0.99999821497855,0.9999924462079386,3618.0,0.0002615893699378,6.842899846446484e-08,0.9999924804226956,1.0012486863262864,1.0012486863262864,0.9986998037916068
K2-155 c,K2-155,CONFIRMED,Hirano et al. 2018,Transit,K2,Published Confirmed,<a refstr=D_IACUTE_EZ_ALONSO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018MNRAS.476L..50D/abstract target=ref>D&iacute;ez Alonso et al. 2018</a>,<a refstr=D_IACUTE_EZ_ALONSO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018MNRAS.476L..50D/abstract target=ref>D&iacute;ez Alonso et al. 2018</a>,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,04h21m52.71s,+21d21m11.75s,2018-04-25,2018-05,2018-04-26,1,1.0,3.0,2018.0,0.0,13.85,0.006,-0.006,0.0,2.6,0.7,-0.2,0.0,0.23195646,0.06244982,-0.0178428,0.0,0.0,4258.0,150.0,-150.0,0.0,0.58,0.06,-0.03,0.0,0.65,0.0,4.6,0.3,-0.3,0.0,65.469614,21.3532633,72.7998,0.2864,-0.2841,12.773,0.114,-0.114,9.496,0.017,-0.017,12.2528,0.00023,-0.00023,3617.9726703803217,0.99999821497855,0.9999924462079386,3618.0,0.0002615893699378,6.842899846446484e-08,0.9999924804226956,1.0012486863262864,1.0012486863262864,0.9986998037916068
K2-155 d,K2-155,CONFIRMED,Hirano et al. 2018,Transit,K2,Published Confirmed,<a refstr=D_IACUTE_EZ_ALONSO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018MNRAS.476L..50D/abstract target=ref>D&iacute;ez Alonso et al. 2018</a>,<a refstr=D_IACUTE_EZ_ALONSO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018MNRAS.476L..50D/abstract target=ref>D&iacute;ez Alonso et al. 2018</a>,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,04h21m52.71s,+21d21m11.75s,2018-04-25,2018-05,2018-04-26,1,1.0,3.0,2018.0,0.0,40.718,0.005,-0.005,0.0,1.9,0.7,-0.2,0.0,0.16950665,0.06244982,-0.0178428,0.0,0.0,4258.0,150.0,-150.0,0.0,0.58,0.06,-0.03,0.0,0.65,0.0,4.6,0.3,-0.3,0.0,65.469614,21.3532633,72.7998,0.2864,-0.2841,12.773,0.114,-0.114,9.496,0.017,-0.017,12.2528,0.00023,-0.00023,3617.9726703803217,0.99999821497855,0.9999924462079386,3618.0,0.0002615893699378,6.842899846446484e-08,0.9999924804226956,1.0012486863262864,1.0012486863262864,0.9986998037916068
K2-156 b,K2-156,CONFIRMED,Mayo et al. 2018,Transit,K2,Published Confirmed,<a refstr=ADAMS_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021PSJ.....2..152A/abstract target=ref>Adams et al. 2021</a>,<a refstr=ADAMS_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021PSJ.....2..152A/abstract target=ref>Adams et al. 2021</a>,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,12h10m47.92s,-06d17m39.68s,2022-03-28,2021-08,2022-03-28,1,1.0,1.0,2018.0,0.0,0.813143,7.7e-05,-7.7e-05,0.0,1.1,0.09,-0.06,0.0,0.0981356,0.00802928,-0.00535285,0.0,0.0,4460.0,50.0,-50.0,0.0,0.62,0.02,-0.02,0.0,0.88,0.0,4.7,0.1,-0.1,0.0,182.699673,-6.2943552,150.21,1.085,-1.069,13.4,0.114,-0.114,10.391,0.023,-0.023,12.9484,0.000586,-0.000586,301.9237366076469,0.9999770668478624,0.9997474722107512,302.0,0.0010362492591758,1.0738125271424585e-06,0.9997480092524887,1.0012565343978976,1.0012565343978976,0.9964729166727926
K2-157 b,K2-157,CONFIRMED,Mayo et al. 2018,Transit,K2,Published Confirmed,<a refstr=CASTRO_GONZ_AMP_AACUTE_LEZ_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025arXiv250420999C/abstract target=ref>Castro-Gonz&aacute;lez et al. 2025</a>,<a refstr=CASTRO_GONZ_AMP_AACUTE_LEZ_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025arXiv250420999C/abstract target=ref>Castro-Gonz&aacute;lez et al. 2025</a>,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,12h15m00.36s,-05d46m55.26s,2025-05-13,2025-04,2025-05-13,1,1.0,3.0,2018.0,0.0,0.3652575,7.8e-06,-8.8e-06,0.0,0.935,0.09,-0.09,0.0,0.0834,0.0081,-0.0081,0.0,0.0,5334.0,64.0,-64.0,0.0,0.86,0.019,-0.019,0.0,0.89,0.0,4.45,0.04,-0.04,0.0,183.7514959,-5.7820178,298.373,4.59,-4.455,12.942,0.069,-0.069,10.98,0.023,-0.023,12.6419,0.000177,-0.000177,301.815900627796,0.9999608889964378,0.999390399429788,302.0,0.0013348761924182,1.781894449084956e-06,0.9993912909200682,1.0003815708060837,1.0003815708060837,0.9940177370859768
K2-158 b,K2-158,CONFIRMED,Mayo et al. 2018,Transit,K2,Published Confirmed,<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...78L/abstract target=ref>Livingston et al. 2018</a>,<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...78L/abstract target=ref>Livingston et al. 2018</a>,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h59m45.53s,-05d43m18.08s,2022-03-28,2018-08,2022-03-28,1,1.0,2.0,2018.0,0.0,10.06049,0.00134,-0.00148,0.0,2.64,0.16,-0.1,0.0,0.23552502,0.01427424,-0.0089214,0.0,0.0,5503.0,51.0,-48.0,0.0,0.95,0.02,-0.02,0.0,0.92,0.0,4.45,0.02,-0.02,0.0,179.9397081,-5.7216879,197.299,2.061,-2.02,11.774,0.024,-0.024,9.974,0.021,-0.021,11.6134,0.000546,-0.000546,302.0353166295994,1.000035184944343,1.0001169424821172,302.0,0.0004547745051733,2.0681985055570373e-07,1.0001170458799458,1.001652493669407,1.001652493669407,0.9992418068899755
K2-158 c,K2-158,CONFIRMED,Livingston et al. 2018,Transit,K2,Published Confirmed,<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...78L/abstract target=ref>Livingston et al. 2018</a>,<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...78L/abstract target=ref>Livingston et al. 2018</a>,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h59m45.53s,-05d43m18.08s,2022-03-28,2018-08,2022-03-28,1,1.0,2.0,2018.0,0.0,5.90279,0.00191,-0.00233,0.0,1.28,0.13,-0.1,0.0,0.11419395,0.01159782,-0.0089214,0.0,0.0,5503.0,51.0,-48.0,0.0,0.95,0.02,-0.02,0.0,0.92,0.0,4.45,0.02,-0.02,0.0,179.9397081,-5.7216879,197.299,2.061,-2.02,11.774,0.024,-0.024,9.974,0.021,-0.021,11.6134,0.000546,-0.000546,302.0353166295994,1.000035184944343,1.0001169424821172,302.0,0.0004547745051733,2.0681985055570373e-07,1.0001170458799458,1.001652493669407,1.001652493669407,0.9992418068899755
K2-159 b,K2-159,CONFIRMED,Mayo et al. 2018,Transit,K2,Published Confirmed,<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...78L/abstract target=ref>Livingston et al. 2018</a>,<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...78L/abstract target=ref>Livingston et al. 2018</a>,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,12h02m09.81s,-03d34m51.26s,2022-03-28,2018-08,2022-03-28,1,1.0,1.0,2018.0,0.0,12.42205,0.0018,-0.00182,0.0,2.26,0.17,-0.11,0.0,0.2016237,0.01516638,-0.00981354,0.0,0.0,5425.0,44.0,-44.0,0.0,0.83,0.01,-0.01,0.0,0.9,0.0,4.56,0.01,-0.02,0.0,180.5408896,-3.5809053,170.998,1.424,-1.402,11.995,0.029,-0.029,9.978,0.021,-0.021,11.6397,0.000616,-0.000616,302.00592960561187,1.0,1.0000196344556684,302.0,0.000712897112301,5.082222927271319e-07,1.0000198885617932,1.0012580353206562,1.0012580353206562,0.998832368175682
K2-16 b,K2-16,CONFIRMED,Montet et al. 2015,Transit,K2,Published Confirmed,<a refstr=SINUKOFF_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...827...78S/abstract target=ref>Sinukoff et al. 2016</a>,<a refstr=SINUKOFF_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...827...78S/abstract target=ref>Sinukoff et al. 2016</a>,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h40m23.33s,+04d33m26.75s,2016-07-06,2016-08,2016-07-07,1,1.0,3.0,2015.0,0.0,7.6188,0.00087,-0.00087,0.0,2.02,0.24,-0.24,0.0,0.18021233,0.02141137,-0.02141137,0.0,0.0,4742.0,60.0,-60.0,0.0,0.66,0.03,-0.03,0.0,0.68,0.0,4.51,0.1,-0.1,0.0,175.0972238,4.5574311,334.967,4.1785,-4.1785,14.668,0.137,-0.137,12.087,0.023,-0.023,14.3234,0.000359,-0.000359,3544.986833455384,1.00000027283426,0.999996285883042,3545.0,0.0004187402119837,1.7534336513219141e-07,0.9999963735550464,1.0020924125615442,1.0020924125615442,0.9982706076440316
K2-16 c,K2-16,CONFIRMED,Montet et al. 2015,Transit,K2,Published Confirmed,<a refstr=SINUKOFF_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...827...78S/abstract target=ref>Sinukoff et al. 2016</a>,<a refstr=SINUKOFF_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...827...78S/abstract target=ref>Sinukoff et al. 2016</a>,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h40m23.33s,+04d33m26.75s,2016-07-06,2016-08,2016-07-07,1,1.0,3.0,2015.0,0.0,19.07863,0.00327,-0.00327,0.0,2.54,1.12,-0.47,0.0,0.22660362,0.09991971,-0.04193059,0.0,0.0,4742.0,60.0,-60.0,0.0,0.66,0.03,-0.03,0.0,0.68,0.0,4.51,0.1,-0.1,0.0,175.0972238,4.5574311,334.967,4.1785,-4.1785,14.668,0.137,-0.137,12.087,0.023,-0.023,14.3234,0.000359,-0.000359,3544.986833455384,1.00000027283426,0.999996285883042,3545.0,0.0004187402119837,1.7534336513219141e-07,0.9999963735550464,1.0020924125615442,1.0020924125615442,0.9982706076440316
K2-160 b,K2-160,CONFIRMED,Mayo et al. 2018,Transit,K2,Published Confirmed,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,12h16m13.08s,-03d33m11.12s,2018-02-14,2018-03,2018-02-15,1,1.0,1.0,2018.0,0.0,3.705871,7.4e-05,-7.6e-05,0.0,3.17824034,0.21418014,-0.1454733,0.0,0.28354361,0.01910787,-0.01297826,0.0,0.0,5649.0,50.0,-50.0,0.0,0.913754,0.037239,-0.026021,0.0,0.982829,0.0,4.61,0.1,-0.1,0.0,184.0545174,-3.5530888,315.363,4.512,-4.389,12.838,0.16,-0.16,11.037,0.026,-0.026,12.542,0.000311,-0.000311,301.4034890720071,0.9993602134196125,0.9980247982516792,302.0,0.0082373420414182,6.785380390731699e-05,0.9980587917198124,1.0079276331129905,1.0079276331129905,0.9676734683047958
K2-161 b,K2-161,CONFIRMED,Mayo et al. 2018,Transit,K2,Published Confirmed,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,12h15m10.52s,-03d29m44.49s,2018-02-14,2018-03,2018-02-15,1,1.0,1.0,2018.0,0.0,9.283188,0.002052,-0.0023,0.0,6.11721229,1.63323815,-0.78261667,0.0,0.54574113,0.14570775,-0.06982038,0.0,0.0,4972.0,50.0,-50.0,0.0,2.568173,0.314886,-0.249842,0.0,0.986876,0.0,3.63,0.1,-0.1,0.0,183.7938491,-3.4956913,916.319,46.341,-46.341,12.718,0.08,-0.08,10.261,0.024,-0.024,12.3574,0.000198,-0.000198,301.5571385482602,0.9998778519305592,0.9985335713518548,302.0,0.0029855461117752,8.91348558553622e-06,0.9985380346297658,1.0008271584425206,1.0008271584425206,0.986503273711939
K2-162 b,K2-162,CONFIRMED,Mayo et al. 2018,Transit,K2,Published Confirmed,<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...78L/abstract target=ref>Livingston et al. 2018</a>,<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...78L/abstract target=ref>Livingston et al. 2018</a>,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,12h24m09.21s,-01d06m41.32s,2022-06-08,2018-08,2022-06-08,1,1.0,1.0,2018.0,0.0,9.45889,0.00104,-0.00107,0.0,1.44,0.11,-0.07,0.0,0.1284682,0.00981354,-0.00624498,0.0,0.0,4842.0,49.0,-45.0,0.0,0.69,0.01,-0.01,0.0,0.75,0.0,4.63,0.01,-0.01,0.0,186.0383865,-1.111479,124.433,0.617,-0.61,12.278,0.092,-0.092,9.898,0.024,-0.024,11.9662,0.000233,-0.000233,302.0474887891369,1.0000009960148302,1.0001572476461489,302.0,0.000503777437389,2.537917064223007e-07,1.000157374522043,1.00155272299577,1.00155272299577,0.9991900273574305
K2-163 b,K2-163,CONFIRMED,Mayo et al. 2018,Transit,K2,Published Confirmed,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,12h09m19.02s,-00d32m21.63s,2018-02-14,2018-03,2018-02-15,1,1.0,1.0,2018.0,0.0,6.673117,0.000316,-0.000303,0.0,2.46610713,0.25681072,-0.12408569,0.0,0.22001134,0.02291112,-0.01107018,0.0,0.0,4937.0,50.0,-50.0,0.0,0.762201,0.018288,-0.01303,0.0,0.826112,0.0,4.71,0.1,-0.1,0.0,182.3292517,-0.5393421,208.529,4.248,-4.084,13.078,0.503,-0.503,10.627,0.024,-0.024,12.8062,0.00062,-0.00062,302.2407411782036,1.0000627594101976,1.0007971562192173,302.0,0.0017159716837516,2.9445588194375403e-06,1.000798627324844,1.006464387226309,1.006464387226309,0.9993819290734722
K2-164 b,K2-164,CONFIRMED,Mayo et al. 2018,Transit,K2,Published Confirmed,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h27m44.08s,-00d03m46.26s,2018-02-14,2018-03,2018-02-15,1,1.0,1.0,2018.0,0.0,17.355066,0.004097,-0.003808,0.0,3.24925008,0.51526655,-0.41335659,0.0,0.28987868,0.045969,-0.0368772,0.0,0.0,5791.0,50.0,-50.0,0.0,2.196069,0.311279,-0.252585,0.0,1.180894,0.0,3.81,0.1,-0.1,0.0,171.933659,-0.0628488,375.67,7.713,-7.414,11.352,0.023,-0.023,9.775,0.019,-0.019,11.0942,0.000797,-0.000797,3552.9982738602494,0.999998086678658,0.9999995141740076,3553.0,0.0001315628006281,1.7308770509124015e-08,0.9999995228283972,1.0006551009136162,1.0006551009136162,0.9995150316884016
